rate,role,word
21,A,ong ong
1,N,ong ruồi
1,N,ong thợ
1,N,ong vàng
1,N,ong vò vẽ
1,N,ong vẽ
1,A,ong óng
1,A,online
1,N,opera
1,N,organ
1,N,ounce
1,N,output
1,N,oxide
1,N,oxygen
1,N,oz
1,N,ozone
1,V,oà
1,A,oàm oạp
1,A,oàng
1,A,oành oạch
1,A,oách
1,E,oái
1,A,oái oăm
1,V,oán
1,V,oán ghét
1,V,oán giận
1,V,oán hận
1,V,oán hờn
1,V,oán thán
1,V,oán trách
1,N,oát
1,A,oạch
1,A,oải
1,N,oản
1,A,oắt
1,A,oắt con
1,V,oằn
1,V,oằn oại
1,V,oặt
1,A,oặt ẹo
1,V,oẹ
1,V,oẻ
1,X,p
1,N,palan
1,A,pan
1,N,panel
1,N,panh
1,N,panô
1,N,parabol
1,N,paraffin
1,N,password
1,N,patanh
1,V,patinê
1,N,patê
1,N,penalty
1,N,pencaksilat
1,N,permanganate kali
1,N-V,pha
1,V,pha chế
1,N,pha lê
1,V,pha trò
1,V,pha trộn
1,A,pha tạp
1,N-V,phai
1,V,phai lạt
1,V,phai mờ
1,V,phai nhạt
1,V,phang
1,N-V,phanh
1,V,phanh phui
1,A,phanh phách
1,V,phanh thây
1,N-V,phao
1,N,phao câu
1,N,phao tiêu
1,V,phao đồn
1,N-V-A,phay
1,N-V,phe
1,N,phe cánh
1,N,phe phái
1,V,phe phẩy
1,N,phen
1,N-V-C-S,phi
1,A,phi chính phủ
1,N,phi công
1,N,phi công vũ trụ
1,N,phi hành gia
1,N,phi hành đoàn
1,N,phi kim
1,N,phi lao
1,A,phi lê
1,A,phi lí
1,A,phi lý
1,N,phi mã
1,A,phi nghĩa
1,V,phi ngựa
1,A,phi phàm
1,N,phi pháo
1,A,phi pháp
1,V,phi tang
1,A,phi thường
1,N,phi tiêu
1,N,phi vụ
1,N,phi đao
1,N,phi đoàn
1,N,phi đội
1,N,phim
1,N,phim con heo
1,N,phim câm
1,N,phim hoạt hoạ
1,N,phim hoạt hình
1,N,phim nhựa
1,N,phim nổi
1,N,phim thời sự
1,N,phim truyền hình
1,N,phim truyện
1,N,phim trường
1,N,phim tài liệu
1,N,phim video
1,N,phim đèn chiếu
1,N,phim ảnh
1,N,phin
1,N,phin nõn
1,A,phinh phính
1,N-V,phiên
1,N,phiên bản
1,V,phiên chuyển
1,V-N,phiên dịch
1,N,phiên hiệu
1,A,phiên phiến
1,N,phiên thiết
1,N,phiên toà
1,V,phiên âm
1,V,phiêu bạt
1,V,phiêu diêu
1,V,phiêu dạt
1,V,phiêu lãng
1,A,phiêu lưu
1,A,phiếm
1,V,phiếm chỉ
1,N,phiếm thần luận
1,L,phiến
1,A,phiến diện
1,V,phiến loạn
1,N,phiến lá
1,N-V,phiếu
1,N,phiếu trắng
1,A-V,phiền
1,V,phiền hà
1,V,phiền luỵ
1,V,phiền lòng
1,A,phiền muộn
1,V,phiền nhiễu
1,A,phiền phức
1,A,phiền toái
1,L,pho
1,N,pho mát
1,N,phoi
1,N,phom
1,N-V-L,phong
1,N,phong ba
1,N-V,phong bao
1,N,phong bì
1,N,phong cách
1,N,phong cách học
1,N,phong cảnh
1,N,phong cầm
1,N,phong dao
1,N-V,phong hàn
1,N-A,phong kiến
1,N,phong kế
1,N,phong lan
1,A,phong lưu
1,A,phong nhã
1,A,phong phanh
1,A,phong phú
1,A,phong quang
1,A,phong thanh
1,N,phong thuỷ
1,N,phong thái
1,N,phong thấp
1,N,phong thổ
1,V,phong toả
1,N,phong trào
1,N,phong trần
1,A,phong tình
1,V,phong tặng
1,N,phong tục
1,N,phong vị
1,N,phong độ
1,N,phosphorite
1,V,photocopy
1,N,photon
1,N,phu
1,N,phu la
1,N,phu nhân
1,N,phum
1,N,phum sóc
1,V,phun
1,V,phung phá
1,V,phung phí
1,N,phuy
1,N-V,phà
1,I,phàm
1,A,phàm tục
1,V,phàm ăn
1,V,phàn nàn
1,A,phành phạch
1,N,phào
1,N-V,phá
1,V,phá bĩnh
1,V,phá bỏ
1,V,phá cách
1,V,phá cỗ
1,V,phá giá
1,V,phá giới
1,V,phá hoang
1,V,phá hoại
1,V,phá huỷ
1,V,phá hại
1,V,phá lưới
1,V,phá ngang
1,V,phá nước
1,V,phá phách
1,V,phá quấy
1,V,phá rào
1,V,phá rối
1,V,phá sản
1,V,phá thai
1,V,phá thối
1,V,phá vây
1,V,phá án
1,V,phá đám
1,V,phác
1,V-N,phác hoạ
1,V-N,phác thảo
1,N,phác đồ
1,N-A,phách
1,V,phách lác
1,V,phách lối
1,N-V,phái
1,N,phái mạnh
1,A,phái sinh
1,N,phái viên
1,N,phái yếu
1,N,phái đoàn
1,N,phái đẹp
1,V,phán
1,V,phán quyết
1,V,phán xét
1,V,phán xử
1,V-N,phán đoán
1,N,pháo
1,N,pháo binh
1,N,pháo bông
1,N,pháo cao xạ
1,N,pháo cối
1,N,pháo dây
1,N,pháo hiệu
1,N,pháo hoa
1,N,pháo hạm
1,V,pháo kích
1,N,pháo lệnh
1,N,pháo phòng không
1,N,pháo sáng
1,N,pháo thuyền
1,N,pháo thăng thiên
1,N,pháo thủ
1,N,pháo tép
1,N,pháo tự hành
1,N,pháo xiết
1,N,pháo đài
1,N,pháo đài bay
1,N,pháo đùng
1,N,pháp bảo
1,N,pháp chế
1,N,pháp danh
1,N,pháp luật
1,N,pháp lí
1,N,pháp lý
1,N-A,pháp lệnh
1,N,pháp nhân
1,N,pháp qui
1,N,pháp quy
1,N,pháp quyền
1,N,pháp sư
1,N,pháp trường
1,N,pháp trị
1,N,pháp tuyến
1,N,pháp y
1,A,pháp định
1,L-V,phát
1,V,phát ban
1,V,phát biểu
1,V,phát bóng
1,V,phát dục
1,V,phát giác
1,V,phát hiện
1,V,phát hoả
1,V,phát huy
1,V,phát hành
1,V,phát lộ
1,V,phát minh
1,V,phát mại
1,V-N,phát ngôn
1,N,phát ngôn viên
1,V,phát nổ
1,V,phát quang
1,V,phát sinh
1,V,phát sóng
1,V,phát tang
1,V,phát thanh
1,N,phát thanh viên
1,V,phát tiết
1,V,phát triển
1,V,phát tài
1,V,phát tác
1,V,phát tán
1,V,phát tích
1,V,phát tướng
1,V,phát vãng
1,A-N,phát xít
1,V,phát xạ
1,V,phát âm
1,V,phát điện
1,V,phát đơn
1,V,phát đạt
1,V,phát động
1,N-V,phân
1,N,phân ban
1,V,phân biệt
1,V,phân bua
1,V,phân bì
1,N,phân bón
1,N,phân bắc
1,V,phân bố
1,V,phân bổ
1,V,phân chia
1,N,phân chuồng
1,V,phân chất
1,V,phân cách
1,N,phân câu
1,V,phân công
1,V,phân cấp
1,N,phân cục
1,N,phân cực
1,V,phân giải
1,V,phân giới
1,N,phân hiệu
1,V,phân hoá
1,N,phân hoá học
1,V,phân huỷ
1,V,phân hạch
1,V,phân hạng
1,N,phân hội
1,N,phân hữu cơ
1,N,phân kali
1,N,phân khoa
1,N,phân khoáng
1,N,phân khối
1,V,phân kì
1,V,phân kỳ
1,V,phân li
1,V,phân liệt
1,V,phân loại
1,N,phân loại học
1,V,phân luồng
1,V,phân ly
1,N,phân lân
1,N,phân lèn
1,N,phân lượng
1,V,phân lập
1,A,phân minh
1,N,phân mục
1,V,phân nhiệm
1,Q,phân nửa
1,V,phân phát
1,A,phân phất
1,V,phân phối
1,V,phân quyền
1,N,phân rác
1,V,phân rã
1,N,phân số
1,N,phân số thập phân
1,V,phân thân
1,N,phân thế
1,N,phân thức
1,V,phân trần
1,V,phân tách
1,V,phân tán
1,N,phân tâm học
1,V,phân tích
1,N,phân tươi
1,N,phân tử
1,V,phân vai
1,N,phân vi lượng
1,N,phân vi sinh
1,N,phân viện
1,V,phân vân
1,N,phân vô cơ
1,V,phân vùng
1,N,phân xanh
1,N,phân xã
1,V,phân xét
1,N,phân xưởng
1,V,phân xử
1,N,phân đoàn
1,N,phân đoạn
1,N,phân đạm
1,V,phân định
1,N,phân độ
1,N,phân đội
1,V,phân ưu
1,A,phây
1,A,phây phây
1,V-V,phây phẩy
1,R,phè
1,A,phè phè
1,A,phè phỡn
1,N,phèn
1,N,phèn chua
1,A,phèn phẹt
1,N,phèng la
1,N,phèo
1,N,phéc mơ tuya
1,R,phéng
1,N,phép
1,N,phép biện chứng
1,N,phép hài thanh
1,N,phép kéo theo
1,N,phép siêu hình
1,N,phép thuật
1,N,phép toán
1,N,phép tính
1,N,phép tính vi phân
1,N,phép tắc
1,N,phép đối xứng
1,V,phét
1,V,phét lác
1,V-A,phê
1,V,phê bình
1,N,phê bình văn học
1,V,phê chuẩn
1,V,phê duyệt
1,V,phê phán
1,N,phên
1,V-A,phì
1,V,phì cười
1,A,phì nhiêu
1,A,phì nộn
1,V,phì phà
1,V,phì phèo
1,A,phì phò
1,A,phì phạch
1,A,phì phị
1,V,phình
1,V-N,phí
1,V,phí hoài
1,V,phí phạm
1,N,phí tổn
1,N,phía
1,N,phích
1,N,phím
1,A,phính
1,V,phòi
1,N-V,phòng
1,N,phòng ban
1,V,phòng bệnh
1,V,phòng bị
1,V,phòng chống
1,V,phòng dịch
1,V,phòng gian
1,V,phòng hoả
1,V,phòng hộ
1,N,phòng khám
1,N,phòng khánh tiết
1,V,phòng không
1,N,phòng mạch
1,V,phòng ngừa
1,V,phòng ngự
1,N,phòng the
1,V,phòng thân
1,N,phòng thí nghiệm
1,N,phòng thường trực
1,V,phòng thủ
1,V,phòng tránh
1,V,phòng trừ
1,N,phòng tuyến
1,V,phòng vệ
1,V,phòng xa
1,N,phòng ốc
1,V-S,phó
1,	,phó
1,N,phó giáo sư
1,N,phó lãnh sự
1,V,phó mặc
1,N,phó nháy
1,N,phó phòng
1,V,phó thác
1,N,phó thường dân
1,N,phó tiến sĩ
1,N,phó tổng
1,N,phó từ
1,N,phó văn phòng
1,V,phóng
1,V,phóng hoả
1,A,phóng khoáng
1,V,phóng sinh
1,N,phóng sự
1,V,phóng tay
1,V,phóng thanh
1,V,phóng thích
1,V,phóng tác
1,A,phóng túng
1,V,phóng uế
1,N,phóng viên
1,N,phóng viên nhiếp ảnh
1,N,phóng viên thường trú
1,V,phóng xạ
1,V,phóng điện
1,A,phóng đãng
1,V,phóng đại
1,V-A,phô
1,V,phô bày
1,V,phô bầy
1,V,phô diễn
1,N,phô mai
1,V,phô phang
1,V,phô trương
1,N,phôi
1,N,phôi bào
1,V,phôi pha
1,N,phôi sinh học
1,N-V,phôi thai
1,A,phôm phốp
1,N,phôn
1,N,phông
1,N,phông chữ
1,N,phông nền
1,V-A,phù
1,N,phù du
1,N,phù dung
1,N,phù dâu
1,N,phù hiệu
1,V,phù hộ
1,V,phù hợp
1,N,phù kế
1,V,phù nề
1,A,phù phiếm
1,V,phù phép
1,N,phù rể
1,N,phù sa
1,N,phù thuỷ
1,N,phù thũng
1,V,phù trợ
1,N,phù voi
1,N,phù điêu
1,A,phùn phụt
1,V,phùng
1,V,phùng phìu
1,N-V,phú
1,A,phú quí
1,A,phú quý
1,N-A,phúc
1,A,phúc hậu
1,V,phúc khảo
1,V,phúc kiểm
1,N,phúc lợi
1,N,phúc mạc
1,V,phúc thẩm
1,V,phúc tra
1,V,phúc trình
1,N,phúc âm
1,V,phúc đáp
1,N-A,phúc đức
1,N,phún thạch
1,V,phúng
1,N,phúng dụ
1,A,phúng phính
1,V,phúng viếng
1,N,phút
1,N,phút chốc
1,N,phút giây
1,A,phăm phăm
1,A,phăm phắp
1,N-R,phăng
1,R,phăng phăng
1,A,phăng phắc
1,N-V,phăng teo
1,V,phĩnh
1,A,phũ
1,A,phũ phàng
1,A,phơ
1,V,phơi
1,V,phơi bày
1,A,phơi màu
1,V,phơi phóng
1,A,phơi phới
1,V,phơi thây
1,V,phơi áo
1,A,phơn phớt
1,N,phương
1,N,phương châm
1,N,phương cách
1,N,phương diện
1,N,phương diện quân
1,N,phương hướng
1,V,phương hại
1,N,phương kế
1,N,phương ngữ
1,A,phương phi
1,N,phương pháp
1,N,phương pháp luận
1,N,phương sai
1,N,phương sách
1,N,phương thuốc
1,N,phương thức
1,N,phương thức sản xuất
1,N,phương tiện
1,N,phương tiện thông tin đại chúng
1,N,phương trình
1,N,phương trình hoá học
1,N,phương trình vi phân
1,N,phương trượng
1,N,phương tích
1,N,phương án
1,N,phước
1,N,phướn
1,N-L,phường
1,N,phường bát âm
1,N,phường chèo
1,A,phưỡn
1,N,phượng
1,N,phượng hoàng
1,N,phượng tây
1,N,phượng vĩ
1,A,phạch
1,V-N,phạm
1,V,phạm luật
1,N,phạm nhân
1,V,phạm pháp
1,V,phạm phòng
1,V,phạm qui
1,V,phạm quy
1,N,phạm trù
1,V,phạm tội
1,N,phạm vi
1,N,phạn
1,V,phạng
1,V,phạt
1,V,phạt góc
1,V,phạt vạ
1,V,phạt đền
1,V,phả
1,V-A-C,phải
1,U,phải biết
1,C,phải chi
1,A-U-X,phải chăng
1,U,phải cái
1,U,phải cái tội
1,V-A,phải gió
1,V,phải lòng
1,N,phải quấy
1,A,phải trái
1,V-U,phải tội
1,U,phải tội mà
1,U,phải vạ mà
1,N-S-V,phản
1,V,phản biện
1,V,phản bác
1,V,phản bội
1,V,phản chiến
1,V,phản chiếu
1,N,phản chứng
1,V,phản cung
1,A,phản cách mạng
1,V,phản công
1,V,phản cảm
1,A,phản diện
1,V,phản gián
1,A,phản giáo dục
1,V,phản hồi
1,V,phản khoa học
1,V,phản kháng
1,V,phản kích
1,V,phản loạn
1,N,phản lực
1,A,phản nghĩa
1,V,phản phong
1,V,phản pháo
1,A,phản phúc
1,A,phản quang
1,V,phản quốc
1,N,phản thuyết
1,N,phản thí dụ
1,V,phản thùng
1,A,phản trắc
1,V,phản tuyên truyền
1,V,phản tác dụng
1,V,phản vệ
1,V-N,phản xạ
1,N,phản xạ có điều kiện
1,N,phản xạ không điều kiện
1,V,phản ánh
1,N,phản ánh luận
1,V,phản đế
1,N,phản đề
1,V,phản đối
1,A,phản động
1,V,phản ảnh
1,N-V,phản ứng
1,N,phản ứng dây chuyền
1,N,phản ứng hoá học
1,N,phảng
1,V,phảng phất
1,N,phảy
1,N,phấn
1,A,phấn chấn
1,V,phấn khích
1,V,phấn khởi
1,N,phấn rôm
1,N,phấn son
1,V,phấn đấu
1,A,phấp phỏng
1,V,phấp phới
1,V,phất
1,A,phất pha phất phơ
1,V-A,phất phơ
1,N,phất trần
1,A,phầm phập
1,N-V,phần
1,N,phần cứng
1,N,phần lớn
1,N,phần mềm
1,Q,phần nhiều
1,N,phần nào
1,A,phần phật
1,N,phần phụ
1,N,phần thưởng
1,N,phần trăm
1,N,phần tử
1,N,phần đông
1,N-L,phẩm
1,N,phẩm chất
1,N,phẩm cách
1,N,phẩm cấp
1,N,phẩm giá
1,N,phẩy
1,V,phẩy tay
1,V,phẫn chí
1,V,phẫn khích
1,V,phẫn nộ
1,V,phẫn uất
1,V,phẫu
1,V-N,phẫu thuật
1,N,phận
1,N,phận sự
1,A,phập
1,V,phập phà phập phồng
1,A,phập phù
1,V,phập phều
1,V,phập phồng
1,V,phật lòng
1,N,phật thủ
1,V,phật ý
1,A,phắc
1,V,phắn
1,R,phắt
1,A,phẳng
1,A,phẳng lì
1,A,phẳng lặng
1,A,phẳng phiu
1,N-V,phế
1,N,phế binh
1,N,phế bào
1,V,phế bỏ
1,N,phế liệu
1,N,phế nang
1,N,phế phẩm
1,N,phế quản
1,V,phế thải
1,V,phế truất
1,N,phế tích
1,R,phếch
1,N-V,phết
1,A,phề phệ
1,A,phềnh
1,A,phều phào
1,N,phễu
1,A,phệ
1,N,phệnh
1,V,phệt
1,N,phỉ
1,V,phỉ báng
1,V,phỉ nhổ
1,E,phỉ phui
1,V,phỉnh
1,V,phỉnh mũi
1,V,phỉnh nịnh
1,V,phỉnh phờ
1,A,phị
1,V,phịa
1,A,phịch
1,V,phịu
1,V,phọt
1,A,phọt phẹt
1,V-I-A,phỏng
1,V,phỏng chừng
1,V,phỏng dịch
1,N,phỏng sinh học
1,V,phỏng tính
1,V,phỏng vấn
1,V,phỏng đoán
1,N,phố
1,N,phố phường
1,N,phố xá
1,R,phốc
1,V,phối
1,V,phối chế
1,N,phối cảnh
1,V,phối hợp
1,V,phối khí
1,V,phối kết hợp
1,N,phối liệu
1,V,phối màu
1,V,phối trộn
1,A,phốp pháp
1,N,phốt pho
1,N,phốt phát
1,A,phồn hoa
1,A,phồn thịnh
1,V,phồn thực
1,A,phồn vinh
1,V,phồng
1,N,phồng tôm
1,N-V,phổ
1,A-V,phổ biến
1,V,phổ cập
1,A,phổ dụng
1,N,phổ hệ
1,N,phổ kế
1,N,phổ niệm
1,A,phổ quát
1,A-N,phổ thông
1,N,phổ thông đầu phiếu
1,V,phổ độ
1,N,phổi
1,A,phổi bò
1,V,phổng
1,V,phổng mũi
1,A,phổng phao
1,N-V,phỗng
1,V,phới
1,A-A,phớn phở
1,V,phớt
1,V,phớt lạnh
1,V,phớt lờ
1,V,phớt tỉnh
1,V,phớt đời
1,A,phờ
1,A,phờ phạc
1,A,phờ râu
1,N,phở
1,A,phởn
1,A,phởn phơ
1,V-A,phụ
1,V,phụ bạc
1,N,phụ bản
1,V-N,phụ cấp
1,A,phụ cận
1,V-N,phụ gia
1,V,phụ giúp
1,V-N,phụ giảng
1,V,phụ hoạ
1,N,phụ huynh
1,N,phụ hệ
1,N,phụ khoa
1,N,phụ kiện
1,N,phụ liệu
1,N,phụ lão
1,N,phụ lục
1,N,phụ nữ
1,N,phụ phí
1,N,phụ phẩm
1,N,phụ quyền
1,N,phụ san
1,N,phụ sản
1,V,phụ thu
1,V,phụ thuộc
1,V,phụ trách
1,N,phụ trương
1,V,phụ trội
1,V,phụ trợ
1,N,phụ tá
1,N,phụ tùng
1,N,phụ tải
1,N,phụ tố
1,N-N,phụ từ
1,N,phụ âm
1,V,phụ đạo
1,N,phụ đề
1,V,phục
1,V,phục chế
1,V,phục cổ
1,V,phục dịch
1,V,phục dựng
1,V,phục hoá
1,V,phục hưng
1,V,phục hồi
1,V,phục kích
1,N,phục linh
1,V,phục lăn
1,A,phục phịch
1,V,phục sức
1,V,phục thiện
1,V,phục thù
1,N,phục trang
1,V,phục tùng
1,V,phục viên
1,V,phục vụ
1,N,phụng
1,V,phụng dưỡng
1,N,phụng hoàng
1,V,phụng phịu
1,V,phụng sự
1,V,phụng thờ
1,V-R,phụt
1,N-V,phủ
1,V,phủ nhận
1,A,phủ phê
1,V,phủ phục
1,V,phủ quyết
1,V,phủ sóng
1,N,phủ tạng
1,V,phủ đầu
1,V,phủ định
1,V,phủi
1,V,phủi tay
1,A,phứa
1,A,phứa phựa
1,A,phức
1,N,phức hệ
1,A,phức hợp
1,A,phức tạp
1,N,phức điệu
1,R,phứt
1,V,phừng
1,N,pi
1,N,piano
1,N,picnic
1,N,pin
1,N,pint
1,N,piston
1,N,pizza
1,N,plasma
1,N,plastic
1,N,platine
3,N,plây
1,N,polyethylene
42,N,polymer
1,N,polyvitamin
1,N,pommade
84,N,pop
1,N,popeline
1,N,positron
3,N,pound
1,N,protein
1,N,protide
1,N,proton
1,N,psi
1,N,puốcboa
2,N,pyjama
1,N,pyrite
1,N,pêđan
1,N,pêđê
1,N,pích
1,N,pô
1,N,pơluya
1,N,pơmu
1,X,"q,Q"
27574,P-V-I-R-C-N,qua
49,A,qua loa
1,V,qua lại
142,V,qua mặt
132,V,qua ngày
3,	,qua quí
3,	,qua quý
1,V,qua đời
1,N-V,quai
1,N,quai bị
1,N,quai chèo
1,N,quai hàm
1,N,quan
1,N,quan chức
1,A,quan cách
1,A,quan dạng
1,N,quan hệ
1,N,quan hệ sản xuất
1,N,quan họ
1,N,quan khách
1,A,quan liêu
1,V,quan ngại
1,N,quan nha
1,V-N,quan niệm
1170,V,quan sát
42,N,quan sát viên
1,N,quan tiền
1,V,quan trắc
1,A,quan trọng
2,V,quan trọng hoá
1,N,quan tài
1,V,quan tâm
59,N,quan viên
7,A,quan yếu
1,N,quan điểm
1,N-A,quang
1,N,quang cảnh
1,N,quang cầu
1,N-V,quang dầu
1,N,quang dẫn
1,N,quang gánh
1,N,quang học
1,N,quang hợp
1,N,quang năng
1,N,quang phổ
1,V,quang quác
1,A,quang quẻ
1,N,quang sai
1,N,quang thông
1,A,quang vinh
1,N,quang điện
1,A,quang đãng
6179,N-V-A,quanh
98,A,quanh co
138,N,quanh năm
1,A,quanh quánh
21,N,quanh quất
1,V-A,quanh quẩn
1,N,quart
1,V-N,quay
1,V,quay cuồng
1,V,quay cóp
1,V,quay lơ
1,V,quay phim
1,A,quay quắt
1,V,quay vòng
1,N,quay đĩa
1,N,que
1,N,que hàn
1,N,que đan
1,A-V,quen
1,V,quen biết
1,V,quen mui
1,V,quen mặt
1,A-A,quen thuộc
1,V-A,quen thân
1,V,quen thói
1,A,queo
1,V,qui
1,N,qui bản
1,V,qui chuẩn
1,N,qui chế
1,V,qui chụp
1,N,qui cách
1,N,qui củ
1,V,qui hoạch
1,N,qui hoạch vùng
1,N,qui hoạch đô thị
1,V,qui hàng
1,V,qui kết
1,N,qui luật
1,N,qui lát
1,N,qui mô
1,V,qui nạp
1,N,qui phạm
1,N,qui phạm pháp luật
1,V,qui phục
1,V,qui thuận
1,V,qui tiên
1,N,qui trình
1,V,qui tập
1,N,qui tắc
1,N,qui tắc tam suất
1,V,qui tụ
1,V,qui y
1,V,qui định
1,V,qui đồng mẫu số
1,V,qui đổi
1,N,qui ước
1,N,quota
1,V,quy
1,N,quy bản
1,V,quy chuẩn
1,N,quy chế
1,V,quy chụp
1,N,quy cách
1,N-A,quy củ
1,V,quy hoạch
1,N,quy hoạch vùng
1,N,quy hoạch đô thị
1,V,quy kết
1,N,quy luật
1,N,quy lát
1,N-A,quy mô
1,V,quy nạp
1,N,quy phạm
1,N,quy phạm pháp luật
1,V,quy phục
1,V,quy thuận
1,N,quy trình
1,V,quy tập
1,N,quy tắc
1,N,quy tắc tam suất
1,V,quy tụ
1,V,quy y
1,V,quy định
1,V,quy đồng mẫu số
1,V,quy đổi
1,N-V,quy ước
1,V,quyên
1,V,quyên góp
1,N-V,quyến
1,V,quyến luyến
1,V,quyến rũ
1,N-I-V,quyết
1,V,quyết chiến
1,V,quyết chí
1,A,quyết liệt
1,V,quyết nghị
1,V,quyết sinh
1,N,quyết sách
1,V,quyết thắng
1,V,quyết toán
1,V,quyết tâm
1,N,quyết tâm thư
1,V,quyết tử
1,A,quyết đoán
1,V,quyết đấu
1,V-A-N,quyết định
1,N,quyết định luận
1,N-V,quyền
1,N,quyền Anh
1,V,quyền biến
1,N,quyền công dân
1,N,quyền cước
1,N,quyền hành
1,N,quyền hạn
1,N,quyền lợi
1,N,quyền lực
1,N,quyền năng
1,A,quyền quý
1,N,quyền sở hữu
1,N,quyền thuật
1,N,quyền thế
1,N,quyền tác giả
1,N,quyền uy
1,L,quyển
1,V,quyện
1,N,quà
1,N,quà bánh
1,N,quà cáp
1,V,quài
1,V,quàn
1,V-R,quàng
1,V,quàng quạc
1,A,quàng xiên
5,V,quành
1,V,quào
1,A,quàu quạu
1,N-V,quày
1,A,quày quả
1,V-R,quá
1,A,quá bán
1,V,quá bộ
1,A,quá bữa
1,V,quá chén
1,R,quá chừng
1,V,quá cảnh
1,V,quá cố
1,R,quá cỡ
1,N-V,quá giang
1,A,quá giấc
1,A,quá khích
1,A,quá khổ
1,N,quá khứ
1,R,quá lắm
1,A,quá lời
1,A,quá lửa
1,A,quá quắt
1,A,quá sức
1,A,quá tay
1,R,quá thể
1,N,quá trình
1,A,quá trớn
1,A,quá tải
1,U,quá tội
1,U,quá đi chứ
1,A,quá đà
1,A,quá đáng
1,R,quá đỗi
1,V-R,quá độ
1,R,quá ư
1,N-R,quách
1,A-I,quái
1,A,quái dị
1,A,quái gở
1,N,quái kiệt
1,A,quái lạ
1,N,quái nhân
1,A,quái quỉ
1,A,quái quỷ
1,N,quái thai
1,N,quái vật
1,A,quái ác
1,A,quái đản
1,N,quán
1,N,quán cóc
1,N,quán ngữ
1,V,quán triệt
1,N,quán trọ
1,N,quán tính
1,V,quán xuyến
1,N,quán xá
1,A,quáng
1,A,quáng gà
1,A,quáng quàng
18,A,quánh
1,A,quánh quạnh
1979,V,quát
1,V,quát lác
104,V,quát mắng
143,V,quát tháo
1,N,quân
1,N,quân báo
1,A,quân bình
1,N,quân bưu
1,N,quân bị
1,N,quân ca
1,N,quân chính
1,A,quân chủ
1,A,quân chủ chuyên chế
1,A,quân chủ lập hiến
1,N,quân chủng
1,N,quân công
1,N,quân cảng
1,N,quân cảnh
1,N,quân dân
1,N,quân dược
1,N,quân dịch
1,A-N,quân dụng
1,N,quân giới
1,N,quân hiệu
1,N,quân hàm
1,N,quân khu
1,N,quân khí
1,N,quân kì
1,N,quân kỳ
1,N,quân luật
1,N,quân lính
1,N,quân lương
1,N,quân lệnh
1,N,quân lực
1,N,quân ngũ
1,N,quân nhu
1,N,quân nhân
1,N,quân nhạc
1,N-A,quân phiệt
1,N,quân pháp
1,N,quân phục
1,V,quân quản
1,N,quân sư
1,N,quân số
1,N-A,quân sự
1,N,quân thù
1,N,quân trang
1,N,quân tình nguyện
1,N,quân tịch
1,N,quân tử
1,N,quân uỷ
1,N,quân uỷ trung ương
1,N,quân y
1,N,quân đoàn
1,N,quân đội
1,V,quây
1,V,quây quần
1,N,quãng
1,A,què
1,A,què quặt
1,N,quèn
1,A,quèn quẹt
1,V-A,quèo
1,N,quéo
1,V,quét
1,V,quét dọn
1,V,quét quáy
1,V,quét tước
1,N-A,quê
1,N,quê hương
1,A,quê kệch
1,A,quê mùa
1,A,quê một cục
1,N,quê quán
1,V,quên
1,V,quên béng
1,V,quên bẵng
1,V,quên khuấy
1,V,quên lãng
1,V,quên lửng
1,V,quên mình
1,V,quì
1,N,quí
1,A,quí báu
1,N,quí danh
1,A,quí giá
1,A,quí hiếm
1,A,quí hoá
1,C,quí hồ
1,N,quí khách
1,V,quí mến
1,N,quí nhân
1,N,quí phi
1,A,quí phái
1,V,quí trọng
1,N,quí tướng
1,N,quí tộc
1,N,quí tử
1,N,quí vị
1,N,quít
1,N-V-A,quý
1,A,quý báu
1,N,quý danh
1,A,quý giá
1,A,quý hiếm
1,A,quý hoá
1,C,quý hồ
1,N,quý khách
1,V,quý mến
1,N,quý nhân
1,A,quý phái
1,V,quý trọng
1,N,quý tướng
1,N-A,quý tộc
1,N,quý tử
1,N,quý vị
1,V-A,quýnh
1,A,quýnh quáng
1,N,quýt
1,A,quăm quắm
1,A,quăn
1,A,quăn queo
1,V,quăng
1,V,quăng quật
1,N,quĩ
1,N,quĩ tiết kiệm
1,N,quĩ tích
1,N,quĩ tín dụng
1,N,quĩ đen
1,N,quĩ đạo
1,V,quơ
1,N,quạ
1,V,quạc
1,N,quạch
1,V,quại
1,A,quạnh
1,A,quạnh hiu
1,A,quạnh quẽ
1,A,quạnh vắng
1,N-V,quạt
1,N,quạt bàn
1,N,quạt con cóc
1,N,quạt cây
1,N,quạt gió
1,N,quạt hòm
1,N,quạt kéo
1,N,quạt lúa
1,N,quạt máy
1,N,quạt tai voi
1,N,quạt thông gió
1,N,quạt treo tường
1,N,quạt trần
1,N,quạt điện
1,V,quạu
1,V,quạu quọ
1,N-L-I,quả
1,N,quả báo
1,N,quả cân
1,A,quả cảm
1,N,quả lắc
1,N,quả lừa
1,A,quả nhiên
1,N,quả phúc
1,N,quả phụ
1,V-A,quả quyết
1,R,quả tang
1,R,quả thật
1,R,quả thực
1,R,quả tình
1,R,quả vậy
1,N,quả đấm
1,N,quả đất
1,V,quải
1,V,quản
1,N,quản bút
1,N,quản giáo
1,V-N,quản lí
1,N,quản lí nhà nước
1,V,quản lý
1,N,quản lý nhà nước
1,V,quản ngại
1,V,quản thúc
1,V-N,quản trang
